word_id	word	postag	lemma	gold_head	gold_label	pred_head	pred_label
14	saNGarziRA	i. sg. m.	saNGarziRA	18	karanam	18	karwa
15	<_UNK>	i. pl. m.	<_UNK>	16	upapaxasambanxah	16	upapaxasambanxah
16	saha	ind.	saha	18	sambanxah	17	anuyogi
17	durAsam	nom. sg. n.	durAsam	18	karwa	18	karwa
18	Bavati	pr. [1] ac. sg. 3	Bavati	0	root	0	root

1	vilAsavatyAH	g. sg. f.	vilAsavatyAH	2	rartisambanxah	2	rartisambanxah
2	SravaRakuvalayam	nom. sg. n.	SravaRakuvalayam	15	karwa	15	karma
3	aham	nom. sg. n.	aham	2	viseranam	15	karwa
4	aDunA	conj.	aDunA	8	axikaranam	8	axikaranam
5	tava	g. sg. n.	tava	6	rartisambanxah	6	rartisambanxah
6	akzRoH	g. du. n.	akzRoH	7	rartisambanxah	7	rartisambanxah
7	ruciratayA	inst. sg. f.	ruciratayA	8	hewuh	8	karanam
8	avajitam	pp. . sg.	avajitam	9	prawiyogi	9	prawiyogi
9	iti	conj.	iti	10	anuyogi	10	anuyogi
10	lajjayA	inst. sg. f.	lajjayA	11	prawiyogi	11	prawiyogi
11	iva	conj.	iva	12	anuyogi	12	anuyogi
12	avanamya	conj.	avanamya	13	purvakalah	15	sambanxah
13	BramararutEH	inst. pl. n.	BramararutEH	15	karanam	14	upapaxasambanxah
14	upakarRam	conj.	upakarRam	15	axikaranam	15	karma
15	Acacakze	pft. md. sg. 3	Acacakze	0	root	0	root

1	<_UNK>	ind.	<_UNK>	2	kriyaviseranam	2	axikaranam
2	<_UNK>	pp.	<_UNK>	4	viseranam	4	viseranam
3	<_UNK>	acc. sg. m.	<_UNK>	4	viseranam	4	viseranam
4	<_UNK>	acc. sg. m.	<_UNK>	5	karma	5	karma
5	rodDuM	inf.	rodDuM	8	prayojanam	8	prayojanam
6	<_UNK>	nom. sg. m.	<_UNK>	8	karwa	8	karwa
7	<_UNK>	acc. sg. m.	<_UNK>	8	karma	8	karma
8	<_UNK>	<_UNK>	<_UNK>	0	root	15	bavalakranasapwami_samanakalah
9	taTAhi	ind.	taTAhi	15	sambanxah	15	sambanxah
10	mahAn	nom. sg. m.	mahAn	15	karwa	15	karwa
11	<_UNK>	ind.	<_UNK>	15	apaxanam	15	apaxanam
12	parasya	g. sg. m.	parasya	13	rartisambanxah	13	rartisambanxah
13	<_UNK>	acc. sg. m.	<_UNK>	15	karma	15	karma
14	na	ind.	na	15	sambanxah	15	sambanxah
15	eti	pr. [2] ac. sg. 3	eti	0	root	0	root

1	durmeDasaH	nom. pl. m.	durmeDasaH	4	karwa	3	viseranam
2	api	conj.	api	1	sambanxah	1	sambanxah
3	granTAn	acc. pl. m.	granTAn	4	karma	4	karma
4	aDItya	abs.	aDItya	17	purvakalah	6	purvakalah
5	guRAH	nom. pl. m.	guRAH	13	samucciwam	6	karwa
6	zaw	nom. pl. n.	zaw	5	viseranam	8	viseranam
7	SaktayaH	nom. pl. f.	SaktayaH	13	samucciwam	13	samucciwam
8	tisraH	nom. pl. f.	tisraH	7	viseranam	13	samucciwam
9	sidDayaH	nom. pl. f.	sidDayaH	13	samucciwam	13	samucciwam
10	tisraH	nom. pl. f.	tisraH	9	viseranam	13	samucciwam
11	udayAH	nom. pl. m.	udayAH	13	samucciwam	13	samucciwam
12	trayaH	nom. pl. m.	trayaH	11	viseranam	13	samucciwam
13	ca	conj.	ca	14	prawiyogi	14	prawiyogi
14	iti	conj.	iti	15	anuyogi	15	anuyogi
15	vyAkartum	inf.	vyAkartum	17	prayojanam	17	prayojanam
16	alam	conj.	alam	17	sambanxah	17	sambanxah
17	Bavati	pr. ac. sg. 3	Bavati	0	root	0	root

1	Urjasvalena	i. sg. m.	Urjasvalena	2	viseranam	2	hewuh
2	<_UNK>	i. sg. m.	<_UNK>	15	karwa	3	viseranam
3	medasvinaH	acc. pl. m.	medasvinaH	7	viseranam	6	viseranam
4	saraBasaupagatAn	acc. pl. m.	saraBasaupagatAn	7	viseranam	6	viseranam
5	aBIkAn	acc. pl. m.	aBIkAn	7	viseranam	6	viseranam
6	parAn	acc. pl. m.	parAn	7	viseranam	10	karma
7	anaquhaH	acc. pl. m.	anaquhaH	15	karma	15	karwa
8	muhuH	ind.	muhuH	10	kriyaviseranam	10	viseranam
9	Ahavena	i. sg. m.	Ahavena	10	karanam	10	karanam
10	BaNktvA	abs.	BaNktvA	15	purvakalah	15	purvakalah
11	jayodDuraviSAlavizARaM	nom. sg. n.	jayodDuraviSAlavizARaM	12	viseranam	12	viseranam
12	niHsapatnaM	nom. sg. n.	niHsapatnaM	15	kriyaviseranam	13	viseranam
13	suraBIH	acc. pl. f.	suraBIH	14	upapaxasambanxah	14	upapaxasambanxah
14	anu	ind.	anu	15	sambanxah	15	sambanxah
15	jagme	pft. ps. sg. 3	jagme	0	root	0	root

1	<_UNK>	acc. sg. m.	<_UNK>	4	viseranam	4	viseranam
2	tarURAM	g. pl. m.	tarURAM	3	rartisambanxah	3	rartisambanxah
3	tatiBiH	i. pl. f.	tatiBiH	5	karanam	5	karanam
4	<_UNK>	acc. sg. m.	<_UNK>	5	karma	5	karma
5	<_UNK>	<_UNK>	<_UNK>	11	bavalakranasapwami_samanakalah	15	bavalakranasapwami_samanakalah
6	<_UNK>	nom. pl. f.	<_UNK>	8	viseranam	8	viseranam
7	<_UNK>	g. pl. m.	<_UNK>	8	rartisambanxah	8	rartisambanxah
8	<_UNK>	nom. pl. f.	<_UNK>	10	karma	10	karma
9	<_UNK>	i. pl. n.	<_UNK>	10	karwa	10	karwa
10	<_UNK>	pp.	<_UNK>	11	viseranam	15	bavalakranasapwami_samanakalah
11	<_UNK>	<_UNK>	<_UNK>	15	bavalakranasapwami_samanakalah	15	bavalakranasapwami_samanakalah
12	asO	nom. sg. m.	asO	15	karwa	15	karwa
13	giriM	acc. sg. m.	giriM	14	viseranam	14	viseranam
14	rEvatakaM	acc. sg. m.	rEvatakaM	15	karma	15	karma
15	dadarSa	pft. ac. sg. 3	dadarSa	0	root	0	root

1	<_UNK>	abl. sg. n.	<_UNK>	2	hewuh	2	hewuh
2	<_UNK>	acc. sg. f.	<_UNK>	3	viseranam	3	viseranam
3	<_UNK>	acc. sg. f.	<_UNK>	4	karma	4	karma
4	<_UNK>	<_UNK>	<_UNK>	15	bavalakranasapwami_samanakalah	15	purvakalah
5	BUriSaH	ind.	BUriSaH	7	kriyaviseranam	7	kriyaviseranam
6	BfSam	ind.	BfSam	7	kriyaviseranam	7	kriyaviseranam
7	<_UNK>	pp.	<_UNK>	10	viseranam	10	viseranam
8	api	ind.	api	8	sambanxah	7	sambanxah
9	<_UNK>	g. pl. f.	<_UNK>	10	rartisambanxah	10	rartisambanxah
10	<_UNK>	i. pl. m.	<_UNK>	15	karwa	15	karwa
11	aNgeByaH	abl. pl. m.	aNgeByaH	15	apaxanam	15	apaxanam
12	<_UNK>	nom. sg. m.	<_UNK>	15	karma	15	karma
13	bata	ind.	bata	15	sambanxah	15	sambanxah
14	kaTamapi	ind.	kaTamapi	15	kriyaviseranam	15	kriyaviseranam
15	<_UNK>	pft. ps. sg. 3	<_UNK>	0	root	0	root

1	mAninA	inst. sg. m.	mAninA	3	viseranam	3	viseranam
2	anena	inst. sg. m.	anena	3	viseranam	3	viseranam
3	rAvaRena	inst. sg. m.	rAvaRena	7	karwa	7	karanam
4	vidagDalIlocitadantapatrikAviDitsayA	inst. sg. f.	vidagDalIlocitadantapatrikAviDitsayA	5	hewuh	7	karanam
5	nUnaM	conj.	nUnaM	6	sambanxah	7	sambanxah
6	jAtu	conj.	jAtu	7	kriyaviseranam	7	sambanxah
7	udDftaM	nom. sg. n.	udDftaM	8	viseranam	10	viseranam
8	vEnAyakam	nom. sg. n.	vEnAyakam	15	karwa	10	viseranam
9	ekaM	nom. sg. n.	ekaM	8	viseranam	10	viseranam
10	vizARam	nom. sg. n.	vizARam	8	viseranam	15	karma
11	adya	conj.	adya	15	sambanxah	15	axikaranam
12	api	conj.	api	11	sambanxah	11	sambanxah
13	punaH	conj.	punaH	15	kriyaviseranam	15	kriyaviseranam
14	na	conj.	na	15	sambanxah	15	sambanxah
15	prarohati	pr. ac. sg. 3	prarohati	0	root	0	root

1	anyavaDUByaH	abl. pl. f.	anyavaDUByaH	7	apaxanam	2	rartisambanxah
2	sAratarAgamanA	nom. sg. f.	sAratarAgamanA	3	viseranam	3	viseranam
3	yA	nom. sg. f.	yA	7	karwa	7	karwa
4	yatamAnaM	acc. sg. m.	yatamAnaM	7	bavalakranasapwami_samanakalah	5	viseranam
5	priyaM	acc. sg. m.	priyaM	7	karma	7	karma
6	na	conj.	na	7	sambanxah	7	sambanxah
7	yayO	inst. sg. f.	yayO	16	karwa	9	viseranam
8	sA	nom. sg. f.	sA	16	karwa	9	viseranam
9	strI	nom. sg. f.	strI	16	karwa	16	karwa
10	iha	conj.	iha	11	viseranam	16	axikaranam
11	rahaH	nom. sg. n.	rahaH	12	viseranam	16	karwa
12	tena	inst. sg. m.	tena	14	prawiyogi	13	prawiyogi
13	saha	conj.	saha	16	anuyogi	9	anuyogi
14	anAyatamAnaM	acc. sg. m.	anAyatamAnaM	16	viseranam	15	viseranam
15	ratarAgaM	acc. sg. m.	ratarAgaM	16	karma	16	karma
16	biBarti	pr. ac. sg. 3	biBarti	0	root	0	root

1	janaH	nom. sg. m.	janaH	8	karwa	8	karwa
2	utTitO	pp.	utTitO	4	viseranam	4	viseranam
3	etO	acc. du. m.	etO	4	viseranam	4	viseranam
4	tuzAraaYjanaparvatO	nom. du. m.	tuzAraaYjanaparvatO	5	prawiyogi	5	prawiyogi
5	iva	ind.	iva	6	anuyogi	8	anuyogi
6	yAvat	ind.	yAvat	8	sambanxah	8	sambanxah
7	na	ind.	na	8	sambanxah	8	sambanxah
8	udapaSyat	impft. [1] ac. sg. 3	udapaSyat	0	root	0	root
9	tAvat	ind.	tAvat	15	sambanxah	15	sambanxah
10	cirantanaH	nom. sg. m.	cirantanaH	11	viseranam	15	karwa
11	muniH	nom. sg. m.	muniH	16	karwa	12	viseranam
12	svahastadatte	pp.	svahastadatte	13	viseranam	15	purvakalah
13	Asane	loc. sg. n.	Asane	15	axikaranam	15	viseranam
14	munim	acc. sg. m.	munim	15	karma	15	karma
15	aBinyavIviSat	<_UNK>	aBinyavIviSat	0	root	0	root

1	<_UNK>	nom. sg. m.	<_UNK>	9	viseranam	9	viseranam
2	<_UNK>	i. pl. m.	<_UNK>	3	viseranam	3	viseranam
3	janEH	i. pl. m.	janEH	6	karwa	6	karwa
4	devEH	i. pl. m.	devEH	5	prawiyogi	5	prawiyogi
5	iva	ind.	iva	3	anuyogi	3	anuyogi
6	<_UNK>	<_UNK>	<_UNK>	9	viseranam	9	viseranam
7	<_UNK>	nom. sg. m.	<_UNK>	9	viseranam	9	viseranam
8	uccEH	ind.	uccEH	9	viseranam	9	viseranam
9	aSvaH	nom. sg. m.	aSvaH	14	karwa	14	karwa
10	jalaniDeH	abl. sg. m.	jalaniDeH	14	apaxanam	14	apaxanam
11	<_UNK>	nom. sg. m.	<_UNK>	12	viseranam	12	viseranam
12	<_UNK>	nom. sg. m.	<_UNK>	13	prawiyogi	13	prawiyogi
13	iva	ind.	iva	9	anuyogi	9	anuyogi
14	reje	pft. md. sg. 3	reje	0	root	0	root

1	ye	nom. pl. m.	ye	7	sambanxah	2	viseranam
2	DIrAH	nom. pl. m.	DIrAH	6	karwa	6	karwa
3	sopaDAnAM	acc. sg. f.	sopaDAnAM	5	viseranam	4	rartisambanxah
4	sTeyasIM	acc. sg. f.	sTeyasIM	5	viseranam	5	viseranam
5	DiyaM	acc. sg. f.	DiyaM	6	karma	6	karma
6	Kawvayanti	<_UNK>	Kawvayanti	0	root	7	viseranam
7	te	nom. pl. m.	te	10	viseranam	15	karwa
8	tatra	ind.	tatra	15	axikaranam	15	axikaranam
9	aniSaM	nom. sg. n.	aniSaM	11	kriyaviseranam	10	viseranam
10	nizaRRAH	nom. pl. m.	nizaRRAH	15	karwa	11	karma
11	santaH	<_UNK>	santaH	10	viseranam	13	viseranam
12	jAtu	ind.	jAtu	15	kriyaviseranam	15	sambanxah
13	SramaM	acc. sg. m.	SramaM	15	karma	15	karma
14	na	ind.	na	15	sambanxah	15	sambanxah
15	jAnate	<_UNK>	jAnate	0	root	0	root

1	<_UNK>	acc. sg. f.	<_UNK>	2	viseranam	2	viseranam
2	BuvaM	acc. sg. f.	BuvaM	3	karma	3	karma
3	<_UNK>	<_UNK>	<_UNK>	4	viseranam	4	viseranam
4	tAH	acc. pl. f.	tAH	15	karma	15	karma
5	<_UNK>	nom. sg. m.	<_UNK>	15	karwa	15	karwa
6	kzaRam	ind.	kzaRam	15	kriyaviseranam	15	viseranam
7	<_UNK>	g. pl. f.	<_UNK>	8	viseranam	8	viseranam
8	<_UNK>	g. pl. f.	<_UNK>	9	rartisambanxah	9	rartisambanxah
9	<_UNK>	i. pl. n.	<_UNK>	14	viseranam	14	viseranam
10	muhuH	ind.	muhuH	15	kriyaviseranam	15	viseranam
11	<_UNK>	ind.	<_UNK>	12	prawiyogi	12	prawiyogi
12	iva	ind.	iva	13	anuyogi	13	anuyogi
13	<_UNK>	nom. sg. n.	<_UNK>	15	kriyaviseranam	15	viseranam
14	karEH	i. pl. m.	karEH	15	karanam	15	karanam
15	<_UNK>	pft. ac. sg. 3	<_UNK>	0	root	0	root

1	rasasya	g. sg. m.	rasasya	3	viseranam	2	rartisambanxah
2	sTAyinaH	g. sg. m.	sTAyinaH	3	viseranam	7	viseranam
3	ekasya	g. sg. m.	ekasya	4	rartisambanxah	2	rartisambanxah
4	arTe	loc. sg. m.	arTe	9	axikaranam	9	axikaranam
5	BUyAMsaH	nom. pl. m.	BUyAMsaH	7	viseranam	7	viseranam
6	saYcAriRaH	nom. pl. m.	saYcAriRaH	7	viseranam	7	rartisambanxah
7	BAvAH	nom. pl. m.	BAvAH	9	karwa	9	karwa
8	yaTA	ind.	yaTA	10	sambanxah	10	sambanxah
9	pravartante	pr. [1] md. pl. 3	pravartante	0	root	8	prawiyogi
10	taTA	ind.	taTA	17	sambanxah	17	sambanxah
11	sTAyinaH	g. sg. m.	sTAyinaH	13	viseranam	17	karwa
12	ekasya	g. sg. m.	ekasya	13	viseranam	13	rartisambanxah
13	netuH	g. sg. m.	netuH	14	rartisambanxah	14	rartisambanxah
14	arTe	loc. sg. m.	arTe	17	axikaranam	17	axikaranam
15	BUyAMsaH	nom. pl. m.	BUyAMsaH	16	viseranam	16	viseranam
16	mahIBftaH	nom. pl. m.	mahIBftaH	17	karwa	17	karwa
17	pravartante	pr. [1] md. pl. 3	pravartante	0	root	0	root

1	<_UNK>	nom. sg. m.	<_UNK>	3	viseranam	3	viseranam
2	uccEH	ind.	uccEH	3	viseranam	3	viseranam
3	<_UNK>	nom. sg. m.	<_UNK>	5	karwa	5	karwa
4	<_UNK>	acc. sg. f.	<_UNK>	5	karma	5	karma
5	daDat	<_UNK>	daDat	14	bavalakranasapwami_samanakalah	14	bavalakranasapwami_samanakalah
6	<_UNK>	nom. sg. m.	<_UNK>	8	viseranam	8	viseranam
7	saH	nom. sg. m.	saH	8	viseranam	8	viseranam
8	<_UNK>	nom. sg. m.	<_UNK>	14	karwa	14	karwa
9	<_UNK>	acc. sg. m.	<_UNK>	12	viseranam	12	viseranam
10	<_UNK>	g. sg. m.	<_UNK>	11	rartisambanxah	11	rartisambanxah
11	tam	acc. sg. m.	tam	12	viseranam	12	viseranam
12	<_UNK>	acc. sg. m.	<_UNK>	13	upapaxasambanxah	13	upapaxasambanxah
13	anu	ind.	anu	14	sambanxah	14	sambanxah
14	<_UNK>	pft. ac. sg. 3	<_UNK>	0	root	0	root

1	alpaprayojanakftaurutaraprayAsEH	i. pl. m.	alpaprayojanakftaurutaraprayAsEH	3	viseranam	3	viseranam
2	udgUrRalozwalaguqEH	i. pl. m.	udgUrRalozwalaguqEH	3	viseranam	3	viseranam
3	pumBiH	i. pl. m.	pumBiH	5	karwa	5	karwa
4	paritaH	ind.	paritaH	5	sambanxah	5	sambanxah
5	anuvidDam	pp.	anuvidDam	4	upapaxasambanxah	8	viseranam
6	anokahajAlamaDyAt	abl. sg. m.	anokahajAlamaDyAt	9	viseranam	7	apaxanam
7	udyatam	pp.	udyatam	9	viseranam	14	bavalakranasapwami_samanakalah
8	uddrutam	acc. sg. m.	uddrutam	9	viseranam	14	karma
9	SaSam	acc. sg. m.	SaSam	11	karma	14	karma
10	anyaH	nom. sg. m.	anyaH	11	karwa	13	viseranam
11	avan	<_UNK>	avan	14	bavalakranasapwami_samanakalah	14	sambanxah
12	analpaM	acc. sg. m.	analpaM	13	viseranam	13	viseranam
13	guRam	acc. sg. m.	guRam	14	karma	14	karma
14	avApa	pft. ac. sg. 3	avApa	0	root	0	root

1	sataH	g. sg. m.	sataH	2	rartisambanxah	4	karwa
2	budDiH	nom. sg. f.	budDiH	4	karwa	3	viseranam
3	tIkzRA	nom. sg. f.	tIkzRA	2	viseranam	4	karwa
4	syAt	opt. [2] ac. sg. 3	syAt	5	prawiyogi	5	prawiyogi
5	iti	ind.	iti	6	anuyogi	6	anuyogi
6	vidDi	<_UNK>	vidDi	0	root	10	sambanxah
7	taTApi	ind.	taTApi	10	sambanxah	19	sambanxah
8	aruntudA	nom. sg. f.	aruntudA	10	karwa	10	karwa
9	na	ind.	na	10	sambanxah	10	sambanxah
10	syAt	opt. [2] ac. sg. 3	syAt	0	root	17	viseranam
11	karma	nom. sg. n.	karma	13	karwa	18	viseranam
12	pratApavat	nom. sg. n.	pratApavat	11	viseranam	19	karwa
13	Bavet	opt. [1] ac. sg. 3	Bavet	0	root	14	prawiyogi
14	taTApi	ind.	taTApi	16	sambanxah	23	sambanxah
15	SAntaM	nom. sg. n.	SAntaM	16	karwa	19	karwa
16	syAt	opt. [2] ac. sg. 3	syAt	0	root	17	viseranam
17	manaH	nom. sg. n.	manaH	19	karwa	19	karma
18	sozma	nom. sg. n.	sozma	17	viseranam	19	karwa
19	syAt	opt. [2] ac. sg. 3	syAt	0	root	20	prawiyogi
20	taTApi	ind.	taTApi	23	sambanxah	23	sambanxah
21	upatApi	nom. sg. n.	upatApi	22	karwa	27	karwa
22	na	ind.	na	23	sambanxah	23	sambanxah
23	syAt	opt. [2] ac. sg. 3	syAt	0	root	24	viseranam
24	vAgminaH	g. sg. m.	vAgminaH	25	rartisambanxah	25	rartisambanxah
25	vAg	nom. sg. f.	vAg	27	karwa	27	karwa
26	ekA	nom. sg. f.	ekA	26	viseranam	27	karwa
27	Bavati	pr. [1] ac. sg. 3	Bavati	0	root	0	root

1	balI	nom. sg. m.	balI	3	viseranam	3	viseranam
2	yaH	nom. sg. m.	yaH	8	sambanxah	3	viseranam
3	rAvaRaH	nom. sg. m.	rAvaRaH	7	karwa	7	karwa
4	namucidvizA	i. sg. m.	namucidvizA	7	karanam	5	karma
5	vigfhya	abs.	vigfhya	7	prayojanam	7	purvakalah
6	purIm	acc. sg. f.	purIm	7	karma	7	karma
7	avaskanda	<_UNK>	avaskanda	0	root	9	viseranam
8	saH	nom. sg. m.	saH	9	viseranam	9	viseranam
9	rAvaRaH	nom. sg. m.	rAvaRaH	11	karwa	19	karwa
10	nandanaM	acc. sg. m.	nandanaM	11	karma	7	karma
11	lunIhi	<_UNK>	lunIhi	0	root	13	viseranam
12	saH	nom. sg. m.	saH	13	viseranam	17	viseranam
13	rAvaRaH	nom. sg. m.	rAvaRaH	15	karwa	19	karwa
14	ratnAni	acc. pl. n.	ratnAni	15	karma	15	karma
15	muzARa	<_UNK>	muzARa	0	root	17	viseranam
16	saH	nom. sg. m.	saH	17	viseranam	17	viseranam
17	rAvaRaH	nom. sg. m.	rAvaRaH	19	karwa	19	karwa
18	amarANganAH	acc. pl. f.	amarANganAH	19	karma	19	karma
19	hara	<_UNK>	hara	0	root	20	prawiyogi
20	itTaM	ind.	itTaM	26	sambanxah	26	sambanxah
21	saH	nom. sg. m.	saH	22	viseranam	22	viseranam
22	rAvaRaH	nom. sg. m.	rAvaRaH	26	karwa	26	karwa
23	ahardivaM	acc. sg. n.	ahardivaM	25	viseranam	25	viseranam
24	divaH	g. sg. f.	divaH	25	rartisambanxah	25	rartisambanxah
25	asvAsTyaM	acc. sg. n.	asvAsTyaM	26	karma	26	karma
26	cakre	pft. md. sg. 3	cakre	0	root	0	root

1	nAkinAM	g. pl. m.	nAkinAM	2	rartisambanxah	2	rartisambanxah
2	gaREH	inst. pl. m.	gaREH	9	karwa	4	karwa
3	yam	acc. sg. m.	yam	4	karma	4	karma
4	ASaNkya	abs.	ASaNkya	9	purvakalah	14	purvakalah
5	tadAdi	conj.	tadAdi	9	sambanxah	14	sambanxah
6	svarUpaSoBEkaPalAni	nom. pl. n.	svarUpaSoBEkaPalAni	8	viseranam	16	viseranam
7	purARi	nom. pl. n.	purARi	8	viseranam	8	viseranam
8	durgARi	nom. pl. n.	durgARi	9	karma	19	karma
9	cakrire	pft. md. pl. 3	cakrire	26	samucciwam	26	samucciwam
10	nAkinAM	g. pl. m.	nAkinAM	11	rartisambanxah	11	rartisambanxah
11	gaRena	nom. pl. m.	gaRena	14	karwa	19	karwa
12	AyuDaM	nom. sg. n.	AyuDaM	14	karma	14	karma
13	niSAtaM	nom. sg. n.	niSAtaM	12	viseranam	19	karma
14	cakre	pft. md. sg. 3	cakre	26	samucciwam	26	samucciwam
15	nAkinAM	g. pl. m.	nAkinAM	16	rartisambanxah	16	rartisambanxah
16	gaREH	inst. pl. m.	gaREH	19	karwa	19	karwa
17	balAni	nom. pl. n.	balAni	19	karwa	18	viseranam
18	SUrARi	nom. pl. n.	SUrARi	17	viseranam	19	karwa
19	cakrire	pft. md. pl. 3	cakrire	26	samucciwam	26	samucciwam
20	nAkinAM	g. pl. m.	nAkinAM	21	rartisambanxah	21	rartisambanxah
21	gaREH	inst. pl. m.	gaREH	24	karwa	24	karwa
22	kaYcukAH	nom. pl. m.	kaYcukAH	24	karma	23	viseranam
23	GanAH	nom. pl. m.	GanAH	22	viseranam	24	karwa
24	cakrire	pft. md. pl. 3	cakrire	26	samucciwam	26	samucciwam
25	ca	conj.	ca	24	sambanxah	24	sambanxah
26	ca	conj.	ca	0	root	0	root

1	vayam	nom. pl. n.	vayam	3	viseranam	5	karwa
2	amuzya	g. sg. m.	amuzya	3	rartisambanxah	3	viseranam
3	dAnayogyAH	nom. pl. m.	dAnayogyAH	5	karwa	5	karwqsamanaxikaranam
4	na	conj.	na	5	sambanxah	5	sambanxah
5	BavAmaH	pr. ac. pl. 1	BavAmaH	26	samucciwam	26	samucciwam
6	Kalu	conj.	Kalu	5	sambanxah	5	sambanxah
7	yA	nom. sg. f.	yA	11	karwa	20	karwa
8	asakO	nom. sg. f.	asakO	7	viseranam	18	karwa
9	rahaH	loc. sg. m.	rahaH	11	axikaranam	10	viseranam
10	tvAM	acc. sg. n.	tvAM	11	karma	11	karma
11	pibati	pr. ac. sg. 3	pibati	26	samucciwam	26	samucciwam
12	ca	conj.	ca	11	sambanxah	11	sambanxah
13	pAti	pr. ac. sg. 3	pAti	14	samucciwam	26	samucciwam
14	ca	conj.	ca	15	sambanxah	25	sambanxah
15	tasyE	dat. sg. f.	tasyE	18	sampraxanam	16	viseranam
16	amuM	acc. sg. m.	amuM	17	viseranam	20	karma
17	viwapaM	acc. sg. m.	viwapaM	18	karma	20	karma
18	dadasva	imp. md. sg. 2	dadasva	26	samucciwam	26	samucciwam
19	tvaM	nom. sg. n.	tvaM	20	karwa	20	karwa
20	vraja	imp. ac. sg. 2	vraja	26	samucciwam	26	samucciwam
21	yataH	conj.	yataH	22	hewuh	23	hewuh
22	cirAya	conj.	cirAya	25	viseranam	25	viseranam
23	sadfSaH	nom. sg. m.	sadfSaH	24	viseranam	25	karwa
24	yogaH	nom. sg. m.	yogaH	25	karwa	25	karwa
25	Bavatu	imp. ac. sg. 3	Bavatu	26	samucciwam	26	samucciwam
26	ca	conj.	ca	0	root	0	root

1	are	voc. sg. m.	are	5	samboxyah	5	samboxyah
2	idam	acc. sg. n.	idam	4	viseranam	5	karma
3	kim	dat. sg. n.	kim	4	waxarwyam	4	viseranam
4	duzkarma	acc. sg. n.	duzkarma	5	karma	5	karma
5	kftam	pp.	kftam	0	root	0	root
6	yuzmABiH	i. pl. *	yuzmABiH	5	karwa	5	karwa

1	upahAsAya	dat. sg. m.	upahAsAya	4	prayojanam	4	samboxyah
2	kIdfSam	nom. sg. n.	kIdfSam	3	viseranam	3	viseranam
3	vijYApanam	nom. sg. n.	vijYApanam	4	karwa	4	karwa
4	Bavati	pr. [1] ac. sg. 3	Bavati	0	root	0	root

1	anyaTA	adv.	anyaTA	2	sambanxah	6	kriyaviseranam
2	tava	g. sg. *	tava	3	rartisambanxah	3	rartisambanxah
3	putram	acc. sg. m.	putram	7	karma	6	karma
4	aham	nom. sg. *	aham	7	karwa	7	karwa
5	unmattam	acc. sg. n.	unmattam	6	karmasamanaxikaranam	6	karmasamanaxikaranam
6	kftvA	abs.	kftvA	7	purvakalah	7	purvakalah
7	mArayizyAmi	ca. fut. ac. sg. 1	mArayizyAmi	0	root	0	root

1	yaTecCam	adv.	yaTecCam	3	kriyaviseranam	3	kriyaviseranam
2	tataH	abl. sg. m.	tataH	3	apaxanam	3	apaxanam
3	piba	imp. [1] ac. sg. 2	piba	0	root	0	root

1	gacCa	imp. [1] ac. sg. 2	gacCa	0	root	3	prawiyogi
2	anena	i. sg. n.	anena	1	prawiyogi	3	prawiyogi
3	saha	prep.	saha	1	anuyogi	4	anuyogi
4	drutataram	acc. sg. m.	drutataram	1	kriyaviseranam	6	axikaranam
5	eva	prep.	eva	4	sambanxah	4	sambanxah
6	sudUradeSe	loc. sg. m.	sudUradeSe	1	axikaranam	0	root

1	kalIn	acc. pl. m.	kalIn	3	karma	3	karma
2	na	part.	na	3	sambanxah	3	sambanxah
3	aBinandati	pr. [1] ac. sg. 3	aBinandati	0	root	0	root
4	buDaH	nom. sg. m.	buDaH	3	karwa	3	karwa

1	vAnaraH	nom. sg. m.	vAnaraH	8	karwa	7	karwa
2	sapadi	adv.	sapadi	5	kriyaviseranam	8	sambanxah
3	tasya	g. sg. n.	tasya	4	rartisambanxah	4	rartisambanxah
4	pfzWAt	abl. sg. n.	pfzWAt	5	apaxanam	5	apaxanam
5	avArohat	impft. [1] ac. sg. 3	avArohat	8	samucciwam	8	samucciwam
6	vfkzam	acc. sg. m.	vfkzam	7	karma	7	karma
7	arohat	impft. [1] ac. sg. 3	arohat	8	samucciwam	8	samucciwam
8	ca	conj.	ca	0	root	0	root

1	kfpaRasya	g. sg. n.	kfpaRasya	2	rartisambanxah	2	rartisambanxah
2	Savam	acc. sg. m.	Savam	3	karma	3	karma
3	AdAya	abs.	AdAya	6	purvakalah	6	purvakalah
4	sarve	nom. pl. m.	sarve	6	karwa	6	karwa
5	SmaSAnam	nom. sg. n.	SmaSAnam	6	karma	6	karma
6	prAptAH	pp.	prAptAH	0	root	0	root

1	idam	acc. sg. n.	idam	2	karma	5	karma
2	aham	nom. sg. *	aham	6	purvakalah	5	karwa
3	eva	prep.	eva	6	karwa	2	sambanxah
4	kim	acc. sg. n.	kim	3	sambanxah	5	karwqsamanaxikaranam
5	asmi	pr. [2] ac. sg. 1	asmi	0	root	0	root
6	dfzwvA	abs.	dfzwvA	5	sambanxah	5	purvakalah

1	tatra	conj.	tatra	7	axikaranam	7	axikaranam
2	eva	conj.	eva	1	sambanxah	1	sambanxah
3	taroH	g. sg. m.	taroH	4	rartisambanxah	4	rartisambanxah
4	CAyAyAm	loc. sg. f.	CAyAyAm	7	axikaranam	7	axikaranam
